Realisation number,Variable,index,Lag-3 AC,Lag-6 AC,Smax,Standard deviation,Lag-1 AC,Coefficient of variation,Variance,Skewness,Kurtosis
60,Chlorella,0,-0.9390557179555321,0.8719992913455578,0.5930735930735931,0.7718132695544336,-0.9143413942776156,0.8673930374701037,0.7718132695544336,0.27159181504119057,-0.02435999645672779
60,Brachionus,0,-0.9199220480113386,0.8508282398795288,0.5238095238095238,0.6565683408627868,-0.8096377004163346,0.6310567809371955,0.6565683408627868,-0.3353707148551688,-0.09008769598724424
61,Chlorella,0,-0.9318805917264595,0.9169988484365313,0.6969696969696969,0.8745681636991763,-0.8498538400212597,0.9136327398352381,0.8745681636991763,0.5230755602799186,-0.04110195765789707
61,Brachionus,0,-0.9031800868101693,0.8991053237664985,0.5324675324675324,0.7428470192222519,-0.7012135707325716,0.6873948091062096,0.7428470192222519,-0.5862343874568164,0.05332624678890957
62,Chlorella,0,-0.9115067765081054,0.9267428470192224,0.8008658008658008,0.8404641686597574,-0.8252280981486404,0.9106209584551335,0.8404641686597574,0.8805917264593853,-0.4417574630170964
62,Brachionus,0,-0.9018513597307114,0.9222251749490656,0.6969696969696969,0.5600141730888477,-0.7131721144476926,0.44184604482239354,0.5600141730888477,-0.8122065727699531,-0.4243068473735495
63,Chlorella,0,-0.8410842412968378,0.6136061652936488,0.8441558441558441,0.9228452475861458,-0.7698644698378955,0.9424218265568254,0.9228452475861458,0.8340862786783596,0.4856054566392064
63,Brachionus,0,-0.8096377004163346,0.5866772964833024,0.6969696969696969,0.845336167951103,-0.5995216582513953,0.8177872265036762,0.845336167951103,-0.6457613606165294,-0.31260519089379046
64,Chlorella,0,-0.5816281335813624,0.655682522809815,0.8268398268398268,0.9060147045796794,-0.6964301532465234,0.942244662946231,0.9060147045796794,-0.2269465851714058,0.2840818495880946
64,Brachionus,0,-0.6489503056072283,0.6153778013995926,0.7922077922077922,0.785366285764904,-0.01939941536008504,0.6951900079723626,0.785366285764904,0.33120737000620076,0.306847373549473
65,Chlorella,0,-0.933917973248295,0.8111435911063869,0.8787878787878788,0.8931703428115867,-0.8302772610505803,0.9610240056692357,0.8931703428115867,0.1168394011869962,0.06484188147754452
65,Brachionus,0,-0.9190362299583668,0.8217734077420499,0.8441558441558441,0.7804942864735585,-0.47683585791478433,0.7417840375586855,0.7804942864735585,0.08441846044822394,0.006909380813180974
66,Chlorella,0,-0.7711046151120561,-0.4629285144831252,0.6103896103896104,0.6633005580653735,-0.7910355213039243,0.8451590043405086,0.6633005580653735,0.31933740809637706,0.16945699353352822
66,Brachionus,0,-0.7775710868987511,-0.6423066702099389,0.4805194805194805,0.551864647001506,-0.5602799185047392,0.4717866950128444,0.551864647001506,-0.49774116396492163,0.2723004694835681
67,Chlorella,0,-0.6325626716272479,0.6775622287182214,0.41991341991341985,0.4178403755868545,-0.7412525467269023,0.621578527770396,0.4178403755868545,-0.1291522721233059,0.4048188502081673
67,Brachionus,0,-0.49738683674373296,0.6284879085835771,0.341991341991342,-0.04916290193994154,-0.6580742315528392,-0.1412879794490212,-0.04916290193994154,-0.16750819381699,0.4681548409956595
68,Chlorella,0,-0.9110638674816194,0.8216848259367526,0.7142857142857142,0.6473558331118789,-0.8528656214013642,0.716626804854283,0.6473558331118789,0.4612454601824786,0.3828505624944637
68,Brachionus,0,-0.8802373992381965,0.7767738506510764,0.645021645021645,0.5259101780494287,-0.7996279564177519,0.4285587740278148,0.5259101780494287,-0.002391708743024183,0.36132518380724604
69,Chlorella,0,-0.6951900079723626,0.6802196828771372,0.5411255411255411,0.5244928691646736,-0.7633094162459032,0.7600318894499071,0.5244928691646736,0.557888209761715,0.22942687571972717
69,Brachionus,0,-0.6818141553724866,0.664009212507751,0.4458874458874459,0.18566746390291436,-0.5043847993622111,0.0882274780760032,0.18566746390291436,-0.05093453804588539,-0.16910266631233947
70,Chlorella,0,-0.861015147488706,0.8942333244751529,0.7056277056277056,0.5644432633537072,-0.8974222694658518,0.7423155283904687,0.5644432633537072,-0.20790149703250954,-0.008415271503233237
70,Brachionus,0,-0.8709363096819914,0.8879440162990524,0.5497835497835497,0.26291079812206575,-0.8525112941801755,0.2287182212773497,0.26291079812206575,0.3157941358844894,-0.029409159358667735
71,Chlorella,0,-0.950128443617681,0.8806803082646826,0.8268398268398268,0.9584551333156172,-0.7594118168128268,0.9754628399326779,0.9584551333156172,0.2582159624413146,-0.5080166533793959
71,Brachionus,0,-0.9365754274072107,0.8738595092567987,0.8528138528138528,0.8887412525467271,-0.03693861280892905,0.8582691115244929,0.8887412525467271,-0.4259899016741962,-0.4702808043227922
72,Chlorella,0,-0.826468243422801,0.7348746567455046,0.7229437229437229,0.9457879351581188,-0.7370892018779344,0.9694392771724689,0.9457879351581188,0.6041279121268492,-0.11382761980689168
72,Brachionus,0,-0.8352378421472231,0.7916555939410046,0.5411255411255411,0.7209673133138454,-0.7349632385508018,0.6322969262113562,0.7209673133138454,-0.5020816724244841,-0.013198688989281603
